srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,actual,predict
175.45.176.2,2665.0,149.171.126.16,111,tcp,FIN,1.9968299999999999,564.0,354.0,254.0,252.0,2.0,1.0,-,2035.22583,1241.9685060000002,10.0,8.0,255.0,255.0,965611477.0,3314699695.0,56.0,44.0,0.0,0.0,15853.70759,424.173125,1421927976.0,1421927978.0,221.761111,270.976156,0.231242,0.099991,0.131251,0.0,1.0,0.0,0.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.1,1034.0,149.171.126.18,445,tcp,FIN,1.369923,34706.0,1012.0,254.0,252.0,15.0,2.0,-,197044.6563,5489.359863000001,36.0,14.0,255.0,255.0,2220986755.0,702284814.0,964.0,72.0,0.0,0.0,3399.7049810000003,142.07882800000002,1421927977.0,1421927978.0,39.1138,88.859922,0.31324,0.214743,0.098497,0.0,1.0,0.0,0.0,0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,21879.0,149.171.126.15,80,tcp,FIN,1.083331,828.0,354.0,254.0,252.0,2.0,1.0,http,5508.935059,2289.23584,10.0,8.0,255.0,255.0,1855843892.0,1109017944.0,83.0,44.0,1.0,0.0,6130.287224000001,234.720734,1421927978.0,1421927979.0,113.783556,134.064281,0.249808,0.144876,0.104932,0.0,1.0,1.0,0.0,0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.2,16275.0,149.171.126.15,80,tcp,FIN,1.1361729999999999,804.0,2452.0,62.0,252.0,2.0,2.0,http,5097.814941,15539.886719999999,10.0,10.0,255.0,255.0,2764171388.0,1215099113.0,80.0,245.0,1.0,776.0,6997.593411,207.25798400000002,1421927979.0,1421927980.0,126.22688899999999,108.54333600000001,0.401346,0.159271,0.242075,0.0,1.0,1.0,0.0,0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,13206.0,149.171.126.14,80,tcp,FIN,1.613155,68197.0,698.0,254.0,252.0,27.0,1.0,http,332570.6563,3248.292969,60.0,16.0,255.0,255.0,580555710.0,2069001701.0,1137.0,44.0,0.0,0.0,2721.220602,152.968234,1421927978.0,1421927980.0,27.339696000000004,100.903602,0.163203,0.099597,0.063606,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.0,15826.0,149.171.126.15,445,tcp,FIN,2.498042,994.0,790.0,254.0,252.0,3.0,2.0,-,2920.6872559999997,2276.983154,12.0,10.0,255.0,255.0,2112030725.0,2528096651.0,83.0,79.0,0.0,0.0,15105.275090000001,398.492281,1421927978.0,1421927980.0,223.43927000000002,262.62543700000003,0.190122,0.134409,0.055713,0.0,1.0,0.0,0.0,0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.1,11803.0,149.171.126.15,21,tcp,FIN,1.7105689999999998,820.0,682.0,254.0,252.0,4.0,4.0,ftp,3563.726318,2927.680664,14.0,12.0,255.0,255.0,4106702600.0,4179596951.0,59.0,57.0,0.0,0.0,7055.205859999999,184.568047,1421927978.0,1421927980.0,131.582231,146.83781299999998,0.141465,0.094225,0.04724,0.0,1.0,0.0,0.0,0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.1,13624.0,149.171.126.13,80,tcp,FIN,0.673596,11652.0,268.0,254.0,252.0,5.0,1.0,http,129739.4844,2660.348145,16.0,6.0,255.0,255.0,213257765.0,2148756916.0,728.0,45.0,1.0,0.0,2838.266551,187.196406,1421927981.0,1421927981.0,42.462334999999996,120.547398,0.153103,0.070852,0.082251,0.0,1.0,1.0,0.0,0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.3,44562.0,149.171.126.14,80,tcp,FIN,1.289242,68197.0,612.0,254.0,252.0,27.0,1.0,http,416126.6875,3530.756836,60.0,14.0,255.0,255.0,923168237.0,709223800.0,1137.0,44.0,0.0,0.0,2046.651171,120.37673400000001,1421927980.0,1421927981.0,21.829101,91.843461,0.17790999999999998,0.095266,0.08264400000000001,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,58042.0,149.171.126.11,445,tcp,FIN,1.253672,1110.0,746.0,254.0,252.0,3.0,2.0,-,6496.117188,4166.958984000001,12.0,8.0,255.0,255.0,134992569.0,4004961743.0,93.0,93.0,0.0,0.0,5793.825652,236.726,1421927980.0,1421927981.0,110.128273,164.064859,0.221712,0.105207,0.116505,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,51879.0,149.171.126.18,445,tcp,FIN,1.284399,994.0,842.0,254.0,252.0,3.0,2.0,-,5680.477539,4721.274414,12.0,10.0,255.0,255.0,2262857523.0,309256027.0,83.0,84.0,0.0,0.0,6635.634868,199.310328,1421927980.0,1421927981.0,114.02891100000001,130.912781,0.22265700000000002,0.106182,0.116475,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.3,56481.0,149.171.126.11,110,tcp,FIN,2.8809259999999997,968.0,9616.0,62.0,252.0,7.0,10.0,pop3,2554.7341309999997,25591.77344,20.0,24.0,255.0,255.0,2670601621.0,418743624.0,48.0,401.0,0.0,0.0,7307.568195000001,6477.245237,1421927979.0,1421927982.0,151.627686,118.299872,0.401464,0.15928299999999998,0.242181,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,56481.0,149.171.126.11,110,tcp,FIN,2.8809259999999997,968.0,9616.0,62.0,252.0,7.0,10.0,pop3,2554.7341309999997,25591.77344,20.0,24.0,255.0,255.0,2670601621.0,418743624.0,48.0,401.0,0.0,0.0,7307.568195000001,6477.245237,1421927979.0,1421927982.0,151.627686,118.299872,0.401464,0.15928299999999998,0.242181,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,36334.0,149.171.126.18,445,tcp,FIN,0.988453,1106.0,726.0,254.0,252.0,3.0,2.0,-,8206.763672,5147.4375,12.0,8.0,255.0,255.0,387025188.0,831289865.0,92.0,91.0,0.0,0.0,4409.004578,147.904984,1421927981.0,1421927982.0,76.635364,125.497859,0.190212,0.109964,0.080248,0.0,1.0,0.0,0.0,0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.0,17860.0,149.171.126.19,25,tcp,FIN,3.096501,2889.0,1968.0,254.0,252.0,8.0,8.0,smtp,7125.461914,4854.51123,22.0,22.0,255.0,255.0,604514814.0,477160606.0,131.0,89.0,0.0,0.0,7936.574541,204.366547,1421927978.0,1421927982.0,147.44724,143.112375,0.175032,0.091127,0.083905,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.1,27890.0,149.171.126.11,445,tcp,FIN,1.217408,1110.0,710.0,254.0,252.0,3.0,2.0,-,6689.623047,4087.372803,12.0,8.0,255.0,255.0,1128304083.0,258342390.0,93.0,89.0,0.0,0.0,5771.123919,248.545234,1421927982.0,1421927983.0,110.575639,159.60142199999999,0.21914299999999998,0.100188,0.11895499999999999,0.0,1.0,0.0,0.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.0,11999.0,149.171.126.15,445,tcp,FIN,1.33808,994.0,836.0,254.0,252.0,3.0,2.0,-,5452.588379,4501.972656,12.0,10.0,255.0,255.0,961783274.0,3693465119.0,83.0,84.0,0.0,0.0,7767.165842,177.986453,1421927982.0,1421927983.0,118.763729,133.55556299999998,0.220054,0.13607,0.083984,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.3,35575.0,149.171.126.14,80,tcp,FIN,0.773405,1234.0,354.0,254.0,252.0,2.0,1.0,http,11492.03809,3206.599365,10.0,8.0,255.0,255.0,3175786149.0,2170744805.0,123.0,44.0,0.0,0.0,4823.668941,162.17201599999999,1421927983.0,1421927984.0,81.975889,93.664711,0.177974,0.11774100000000001,0.060233,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,Exploits,1.0,5,1
175.45.176.1,63380.0,149.171.126.18,445,tcp,FIN,1.262516,1490.0,788.0,254.0,252.0,3.0,2.0,-,8655.731445,4498.952636999999,12.0,10.0,255.0,255.0,4034208767.0,1750451331.0,124.0,79.0,0.0,0.0,6070.800351,220.740531,1421927983.0,1421927984.0,114.77418300000001,125.838445,0.301079,0.100462,0.20061700000000002,0.0,1.0,0.0,0.0,0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.0,22857.0,149.171.126.10,4322,tcp,FIN,1.2764950000000002,1100.0,354.0,254.0,252.0,2.0,1.0,-,6204.489746,1942.820068,10.0,8.0,255.0,255.0,248727432.0,1595066701.0,110.0,44.0,0.0,0.0,7991.6260090000005,280.09781200000003,1421927983.0,1421927984.0,141.819444,169.938578,0.181085,0.08691499999999999,0.09417,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,5
175.45.176.1,7159.0,149.171.126.15,21,tcp,FIN,1.687844,712.0,682.0,254.0,252.0,4.0,4.0,ftp,3137.730713,2967.098877,14.0,12.0,255.0,255.0,3219086491.0,330943775.0,51.0,57.0,0.0,0.0,7438.529612,188.19025,1421927982.0,1421927984.0,123.28491799999999,145.776,0.15615,0.084301,0.071849,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.3,55504.0,149.171.126.14,80,tcp,FIN,1.8978270000000002,68199.0,698.0,254.0,252.0,27.0,1.0,-,282693.8438,2761.05249,60.0,16.0,255.0,255.0,1238280888.0,787768793.0,1137.0,44.0,0.0,0.0,3550.685572,214.21542200000002,1421927982.0,1421927984.0,32.154185999999996,116.377133,0.24065100000000003,0.152159,0.088492,0.0,1.0,0.0,0.0,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Fuzzers,1.0,1,1
175.45.176.0,14384.0,149.171.126.17,80,tcp,FIN,1.233866,788.0,1292.0,62.0,252.0,2.0,2.0,http,4603.41748,7540.527344,10.0,10.0,255.0,255.0,2112158323.0,1878842038.0,79.0,129.0,0.0,0.0,7869.2873819999995,203.775875,1421927984.0,1421927985.0,137.09622199999998,123.782781,0.182026,0.08095,0.101076,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,2984.0,149.171.126.14,80,tcp,FIN,1.209718,68199.0,612.0,254.0,252.0,27.0,1.0,-,443495.0938,3762.860352,60.0,14.0,255.0,255.0,1260681371.0,893825298.0,1137.0,44.0,1.0,0.0,1897.675006,99.758297,1421927984.0,1421927985.0,19.377914999999998,84.670156,0.19397799999999998,0.10900499999999999,0.084973,0.0,1.0,1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,8862.0,149.171.126.18,445,tcp,FIN,1.073736,3026.0,754.0,254.0,252.0,3.0,2.0,-,20668.02344,4917.410156,12.0,8.0,255.0,255.0,475954336.0,255811190.0,252.0,94.0,0.0,0.0,4613.676318,190.737266,1421927984.0,1421927986.0,90.299183,138.46228100000002,0.20820100000000002,0.10449000000000001,0.10371099999999998,0.0,1.0,0.0,0.0,0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.3,6151.0,149.171.126.14,80,tcp,FIN,1.3803530000000002,850.0,1692.0,254.0,252.0,2.0,2.0,http,4433.648438,8826.727539,10.0,10.0,255.0,255.0,4273913625.0,3793127063.0,85.0,169.0,0.0,0.0,8498.477219,279.941531,1421927984.0,1421927986.0,153.204778,145.985,0.192956,0.066487,0.126469,0.0,1.0,0.0,0.0,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,DoS,1.0,4,1
175.45.176.1,15230.0,149.171.126.11,445,tcp,FIN,2.7716060000000002,1110.0,822.0,254.0,252.0,3.0,2.0,-,2938.368652,2135.9458010000003,12.0,10.0,255.0,255.0,1969740032.0,492446778.0,93.0,82.0,0.0,0.0,16362.403230000002,553.771313,1421927984.0,1421927986.0,251.876994,297.404562,0.18870399999999998,0.09496399999999999,0.09374,0.0,1.0,0.0,0.0,0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,1721.0,149.171.126.18,445,tcp,FIN,0.930109,5154.0,718.0,254.0,252.0,4.0,2.0,-,41165.06641,5410.118652,14.0,8.0,255.0,255.0,311383438.0,1617412900.0,368.0,90.0,0.0,0.0,3804.328905,144.092719,1421927986.0,1421927987.0,71.54684499999999,110.55471100000001,0.203967,0.118727,0.08524,0.0,1.0,0.0,0.0,0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.3,44373.0,149.171.126.14,80,tcp,FIN,1.124168,68197.0,612.0,254.0,252.0,27.0,1.0,http,477231.1563,4049.216797,60.0,14.0,255.0,255.0,3468765312.0,2146208350.0,1137.0,44.0,1.0,0.0,1849.949441,87.510633,1421927986.0,1421927987.0,18.610644,79.29938299999999,0.16406800000000002,0.093275,0.070793,0.0,1.0,1.0,0.0,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,15695.0,149.171.126.15,21,tcp,FIN,1.6553240000000002,788.0,682.0,254.0,252.0,4.0,4.0,ftp,3537.676025,3025.389648,14.0,12.0,255.0,255.0,1448046838.0,499403189.0,56.0,57.0,0.0,0.0,6824.939463,179.368719,1421927986.0,1421927987.0,127.261697,142.29181200000002,0.195218,0.090112,0.10510599999999999,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.0,22204.0,149.171.126.15,445,tcp,FIN,1.487929,994.0,808.0,254.0,252.0,3.0,2.0,-,4903.459961,3914.165283,12.0,10.0,255.0,255.0,1217441822.0,2615476320.0,83.0,81.0,0.0,0.0,7488.363108,223.46575,1421927985.0,1421927987.0,132.949997,152.737,0.231161,0.113294,0.11786700000000001,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.3,8558.0,149.171.126.14,80,tcp,FIN,1.147316,68197.0,612.0,254.0,252.0,27.0,1.0,http,467602.6563,3967.5207520000004,60.0,14.0,255.0,255.0,1955379825.0,968202511.0,1137.0,44.0,0.0,0.0,1788.058323,91.49600799999999,1421927987.0,1421927988.0,17.795238,80.663539,0.188412,0.098686,0.089726,0.0,1.0,0.0,0.0,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,34179.0,149.171.126.18,445,tcp,FIN,1.0075180000000001,34706.0,898.0,254.0,252.0,15.0,2.0,-,267921.75,6542.811035,36.0,12.0,255.0,255.0,1358526238.0,931490109.0,964.0,75.0,0.0,0.0,2329.5111039999997,102.658227,1421927987.0,1421927988.0,28.756314,84.73218,0.16417400000000001,0.07546,0.088714,0.0,1.0,0.0,0.0,0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.1,29871.0,149.171.126.19,80,tcp,FIN,0.981751,1016.0,268.0,254.0,252.0,2.0,1.0,http,7456.06543,1825.310059,10.0,6.0,255.0,255.0,3161213443.0,1715105693.0,102.0,45.0,0.0,0.0,5299.961431000001,240.044594,1421927989.0,1421927990.0,104.345111,167.166594,0.23562600000000003,0.1459,0.089726,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.3,13265.0,149.171.126.14,80,tcp,FIN,1.472613,68197.0,612.0,254.0,252.0,27.0,1.0,http,364310.25,3091.104004,60.0,14.0,255.0,255.0,936415669.0,1259457550.0,1137.0,44.0,1.0,0.0,2369.20827,137.479328,1421927989.0,1421927990.0,24.418051000000002,106.524078,0.18768800000000002,0.087792,0.099896,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.0,32819.0,149.171.126.15,445,tcp,FIN,2.091766,994.0,848.0,254.0,252.0,3.0,2.0,-,3487.96167,2921.932861,12.0,10.0,255.0,255.0,2134422947.0,1420081113.0,83.0,85.0,0.0,0.0,12527.77759,299.8855,1421927988.0,1421927990.0,187.10808799999998,221.94621899999999,0.200073,0.094239,0.105834,0.0,1.0,0.0,0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Fuzzers,1.0,1,5
175.45.176.2,39147.0,149.171.126.13,25,tcp,FIN,2.464966,13909.0,1914.0,62.0,252.0,12.0,8.0,smtp,43638.73438,5929.493652,30.0,22.0,255.0,255.0,899499215.0,86959436.0,464.0,87.0,0.0,0.0,4685.736075,136.865547,1421927987.0,1421927990.0,83.900862,112.99514099999999,0.189834,0.092061,0.097773,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,Exploits,1.0,5,5
175.45.176.1,59516.0,149.171.126.11,445,tcp,FIN,2.016137,1110.0,714.0,254.0,252.0,3.0,2.0,-,4039.408203,2479.990234,12.0,8.0,255.0,255.0,488348840.0,470390791.0,93.0,89.0,0.0,0.0,10984.35761,464.32071900000005,1421927989.0,1421927991.0,183.192903,272.917438,0.18735,0.10570399999999999,0.08164600000000001,0.0,1.0,0.0,0.0,0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.0,60870.0,149.171.126.11,80,tcp,FIN,1.1000159999999999,888.0,354.0,254.0,252.0,2.0,1.0,http,5818.097168,2254.512695,10.0,8.0,255.0,255.0,3234991049.0,45447055.0,89.0,44.0,0.0,0.0,6161.823352,237.161703,1421927990.0,1421927991.0,115.103889,141.85399999999998,0.284019,0.107025,0.176994,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.3,64178.0,149.171.126.15,111,tcp,FIN,3.711353,564.0,354.0,254.0,252.0,2.0,1.0,-,1095.018433,668.2199099999999,10.0,8.0,255.0,255.0,5067399.0,2090996575.0,56.0,44.0,0.0,0.0,28078.5826,807.534937,1421927987.0,1421927991.0,409.481222,511.871,0.19306199999999998,0.128246,0.064816,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.1,59216.0,149.171.126.18,445,tcp,FIN,1.6521990000000002,994.0,778.0,254.0,252.0,3.0,2.0,-,4415.933105,3394.26416,12.0,10.0,255.0,255.0,3714321331.0,493320235.0,83.0,78.0,0.0,0.0,8914.168334,258.566359,1421927989.0,1421927991.0,144.184182,171.832437,0.199508,0.105701,0.093807,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,Fuzzers,1.0,1,1
175.45.176.3,28762.0,149.171.126.18,2537,tcp,FIN,1.171776,1320.0,354.0,254.0,252.0,2.0,1.0,-,8110.764648,2116.4453120000003,10.0,8.0,255.0,255.0,103832215.0,3363455224.0,132.0,44.0,0.0,0.0,7769.300906,223.014953,1421927990.0,1421927992.0,130.092333,155.547,0.155743,0.082932,0.072811,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,22793.0,149.171.126.19,25,tcp,FIN,2.931496,13531.0,1804.0,62.0,252.0,12.0,8.0,smtp,35695.08594,4699.307129,30.0,22.0,255.0,255.0,3968670020.0,2773046377.0,451.0,82.0,0.0,0.0,5753.92379,168.1085,1421927990.0,1421927993.0,101.08606800000001,136.134187,0.132486,0.071989,0.060497,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,40602.0,149.171.126.12,80,tcp,FIN,1.189035,1264.0,7586.0,62.0,252.0,2.0,4.0,http,7656.628906,47399.78125,10.0,14.0,255.0,255.0,2992382664.0,3369043469.0,126.0,542.0,1.0,3175.0,9192.336499,5437.4018719999995,1421927993.0,1421927994.0,132.115,83.087692,0.171785,0.108605,0.06318,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,5
175.45.176.1,22057.0,149.171.126.13,25,tcp,FIN,3.131626,19691.0,1834.0,254.0,252.0,14.0,8.0,smtp,48823.19922,4490.958008,34.0,24.0,255.0,255.0,2152332142.0,597971856.0,579.0,76.0,0.0,0.0,5949.637324,168.270328,1421927992.0,1421927995.0,94.89206300000001,128.141258,0.280771,0.184375,0.09639600000000001,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,DoS,1.0,4,1
175.45.176.3,27950.0,149.171.126.17,143,tcp,FIN,3.889722,1608.0,133006.0,62.0,252.0,6.0,56.0,-,3204.342041,271196.75,32.0,116.0,255.0,255.0,2731200565.0,4236821778.0,50.0,1147.0,0.0,0.0,6999.100572,3601.805907,1421927994.0,1421927998.0,125.474907,33.053312,0.20603400000000002,0.087836,0.118198,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,33888.0,149.171.126.13,80,tcp,FIN,2.056845,1526.0,140239.0,62.0,252.0,2.0,54.0,http,5709.71582,540583.3125,26.0,112.0,255.0,255.0,3432068786.0,2134027679.0,59.0,1252.0,1.0,67584.0,3927.9276600000003,1910.230084,1421927996.0,1421927998.0,82.2738,17.889081,0.150803,0.069229,0.08157400000000001,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,28388.0,149.171.126.18,143,tcp,FIN,2.6617330000000003,1026.0,6990.0,62.0,252.0,6.0,8.0,-,2912.388428,19959.92969,18.0,20.0,255.0,255.0,1916592779.0,15101466.0,57.0,350.0,0.0,0.0,8011.174657,7340.215093000001,1421927996.0,1421927998.0,156.572529,131.22447,0.244194,0.112621,0.131573,0.0,1.0,0.0,0.0,0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.1,62567.0,149.171.126.14,28149,tcp,FIN,1.858236,764.0,354.0,254.0,252.0,2.0,1.0,-,2961.948975,1334.5991210000002,10.0,8.0,255.0,255.0,4086482081.0,3842471159.0,76.0,44.0,0.0,0.0,13724.70675,362.711719,1421927997.0,1421927999.0,201.37400000000002,251.42657799999998,0.194958,0.09824,0.096718,0.0,1.0,0.0,0.0,0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,Shellcode,1.0,8,5
175.45.176.3,63997.0,149.171.126.16,53,udp,INT,1.1e-05,118.0,0.0,254.0,0.0,0.0,0.0,dns,42909092.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1421928001.0,1421928001.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Generic,1.0,6,1
175.45.176.3,59717.0,149.171.126.15,111,tcp,FIN,1.245124,564.0,354.0,254.0,252.0,2.0,1.0,-,3263.931885,1991.769531,10.0,8.0,255.0,255.0,696933148.0,3740469817.0,56.0,44.0,0.0,0.0,8329.943416,219.588156,1421927999.0,1421928001.0,138.235333,161.642281,0.229609,0.113622,0.11598699999999999,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,Reconnaissance,1.0,7,1
175.45.176.2,50772.0,149.171.126.14,110,tcp,FIN,2.6699599999999997,1058.0,19608.0,62.0,252.0,7.0,14.0,pop3,3026.262451,56917.70703,22.0,32.0,255.0,255.0,3392963279.0,716789171.0,48.0,613.0,0.0,0.0,6540.032993,5334.276971,1421928000.0,1421928002.0,127.110196,83.40735500000001,0.197798,0.084311,0.11348699999999999,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,15395.0,149.171.126.16,80,tcp,FIN,2.156393,135855.0,1042.0,254.0,252.0,51.0,1.0,http,499344.9688,3706.188965,108.0,24.0,255.0,255.0,3036857964.0,4271957155.0,1258.0,43.0,0.0,0.0,1918.404694,112.48546100000002,1421928002.0,1421928004.0,19.512224,89.454172,0.171334,0.098937,0.072397,0.0,1.0,0.0,0.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Exploits,1.0,5,1
175.45.176.1,31585.0,149.171.126.17,80,tcp,FIN,0.798891,854.0,8902.0,62.0,252.0,2.0,4.0,http,7700.674805,81723.28906,10.0,12.0,255.0,255.0,381014554.0,3103535325.0,85.0,742.0,1.0,3944.0,4781.265028,3989.3382229999997,1421928006.0,1421928006.0,88.750333,62.395003,0.205019,0.11253900000000001,0.09247999999999999,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.0,51404.0,149.171.126.15,80,tcp,FIN,1.1794040000000001,788.0,29468.0,62.0,252.0,2.0,11.0,http,4904.171875,192748.2031,12.0,28.0,255.0,255.0,2806964726.0,927407306.0,66.0,1052.0,1.0,13824.0,6977.460026000001,3663.796693,1421928005.0,1421928006.0,107.126999,39.424184999999994,0.187101,0.114943,0.072158,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Generic,1.0,6,5
175.45.176.3,44063.0,149.171.126.19,143,tcp,FIN,3.032629,1108.0,32358.0,62.0,252.0,6.0,17.0,-,2777.787842,83114.67969,20.0,38.0,255.0,255.0,4172234896.0,2081604977.0,55.0,852.0,0.0,0.0,9357.485808,6292.850637,1421928004.0,1421928007.0,159.562952,77.770431,0.227113,0.155107,0.072006,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
175.45.176.3,44063.0,149.171.126.19,143,tcp,FIN,3.032629,1108.0,32358.0,62.0,252.0,6.0,17.0,-,2777.787842,83114.67969,20.0,38.0,255.0,255.0,4172234896.0,2081604977.0,55.0,852.0,0.0,0.0,9357.485808,6292.850637,1421928004.0,1421928007.0,159.562952,77.770431,0.227113,0.155107,0.072006,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Exploits,1.0,5,5
