srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
5868,59.166.0.5,64952,149.171.126.6,22020,tcp,FIN,0.029963,3806,51314,31,29,7,26,-,1000433.875,13493175.0,64,66,255,255,3488433445,3488732138,59,777,0,0,25.244179000000003,24.376734,1421928057,1421928057,0.47793500000000005,0.451692,0.000746,0.000593,0.000153,0,0,0,0,0,4,3,4,3,1,1,2,,0
5869,59.166.0.7,31208,149.171.126.3,80,tcp,FIN,1.16056,1684,10168,31,29,3,5,http,10781.00195,66202.52344,14,18,255,255,558855033,573635276,120,565,1,3924,8844.539432,7744.5406140000005,1421928056,1421928057,89.24731,68.238824,0.000621,0.0004969999999999999,0.000124,0,0,1,0,0,3,1,3,3,2,1,1,,0
5870,59.166.0.1,37193,149.171.126.0,80,tcp,FIN,0.007102,1044,822,31,29,2,2,http,1029569.125,833568.0,8,10,255,255,1098856130,3249515656,131,82,1,82,55.047414,1.63276,1421928057,1421928057,0.9651430000000001,0.7240000000000001,0.0036609999999999998,0.000582,0.0030789999999999997,0,0,1,0,0,1,2,6,8,1,1,1,,0
5871,59.166.0.1,63615,149.171.126.4,6881,tcp,FIN,0.350376,11376,447154,31,29,18,161,-,258419.5156,10181336.0,196,360,255,255,1098858268,3253852876,58,1242,0,0,97.095096,57.46661999999999,1421928057,1421928057,1.795164,0.9744290000000001,0.000684,0.000552,0.000132,0,0,0,0,0,8,9,7,8,6,1,6,,0
5872,59.166.0.4,14091,149.171.126.4,53,udp,CON,0.000995,146,178,31,29,0,0,dns,586934.6875,715577.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928057,1421928057,0.001,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0,2,2,7,1,1,1,1,,0
5873,59.166.0.1,63445,149.171.126.4,6881,tcp,FIN,0.019908000000000002,1540,1644,31,29,4,4,-,580269.25,624070.75,16,18,255,255,3244246634,1105378723,96,91,0,0,80.154059,2.254126,1421928057,1421928057,1.3036,1.141529,0.000633,0.000499,0.000134,0,0,0,0,0,8,9,7,8,6,1,6,,0
5874,59.166.0.9,12256,149.171.126.2,143,tcp,FIN,0.03366,7818,14598,31,29,30,32,-,1842899.625,3442186.75,122,126,255,255,978856349,981508225,64,116,0,0,17.283763,15.049238,1421928057,1421928057,0.275306,0.260088,0.0014869999999999998,0.001143,0.000344,0,0,0,0,0,10,2,1,6,1,1,1,,0
5875,59.166.0.9,23233,149.171.126.9,53,udp,CON,0.0011220000000000002,146,178,31,29,0,0,dns,520499.0938,634581.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928057,1421928057,0.011000000000000001,0.004,0.0,0.0,0.0,0,0,0,0,0,5,3,2,6,2,1,1,,0
5876,59.166.0.8,43407,149.171.126.5,48709,tcp,FIN,0.059976,4014,60268,31,29,7,28,-,527544.375,7924236.5,68,70,255,255,858851836,3004538419,59,861,0,0,55.56392099999999,54.479743000000006,1421928057,1421928057,0.88997,0.860391,0.000752,0.000599,0.000153,0,0,0,0,0,9,10,2,3,1,1,1,,0
5877,59.166.0.3,64959,149.171.126.0,35279,tcp,FIN,0.061685000000000004,3910,51314,31,29,7,26,-,499440.7188,6554203.0,66,66,255,255,3364240273,1219149252,59,777,0,0,63.802102000000005,1.8276279999999998,1421928057,1421928057,0.943369,0.9398,0.000742,0.000588,0.000154,0,0,0,0,0,5,6,6,2,1,1,1,,0
5878,59.166.0.8,6989,149.171.126.3,5174,tcp,FIN,0.069861,4222,63402,31,29,7,30,-,476832.5625,7162336.5,72,74,255,255,3004241251,895222127,59,857,0,0,0.0,61.042878,1421928057,1421928057,0.9794370000000001,0.9490139999999999,0.000805,0.00058,0.000225,0,0,0,0,0,9,14,3,3,1,1,1,,0
5879,59.166.0.9,10483,149.171.126.5,53,udp,CON,0.001092,130,162,31,29,0,0,dns,476190.4688,593406.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928057,1421928057,0.006,0.008,0.0,0.0,0.0,0,0,0,0,0,5,1,2,6,2,1,1,,0
5880,59.166.0.9,41065,149.171.126.0,111,udp,CON,0.004445,568,304,31,29,0,0,-,766704.125,410348.6875,4,4,0,0,0,0,142,76,0,0,1.687395,1.413509,1421928057,1421928057,1.200667,1.004,0.0,0.0,0.0,0,0,0,0,0,10,6,6,6,1,1,3,,0
5881,59.166.0.1,16690,149.171.126.4,6881,tcp,FIN,0.014971,1540,1644,31,29,4,4,-,771625.125,829871.0625,16,18,255,255,3244243796,3252398672,96,91,0,0,67.351709,1.5171700000000001,1421928057,1421928057,0.9766,0.8535290000000001,0.000596,0.00045700000000000005,0.000139,0,0,0,0,0,8,9,7,8,6,1,6,,0
5882,59.166.0.8,36418,149.171.126.6,80,tcp,FIN,7.3369729999999995,18474,1087890,31,29,2,370,http,20085.66602,1184610.625,346,746,255,255,3223403536,3299357568,53,1458,1,524288,1647.943446,1090.8437789999998,1421928050,1421928057,21.265212,9.847572999999999,0.0006900000000000001,0.000525,0.000165,0,0,1,0,0,2,1,4,3,1,1,1,,0
5883,59.166.0.2,65174,149.171.126.8,58871,udp,CON,0.001666,528,304,31,29,0,0,-,1901560.625,1094837.875,4,4,0,0,0,0,132,76,0,0,0.608583,0.264462,1421928057,1421928057,0.43433299999999997,0.193,0.0,0.0,0.0,0,0,0,0,0,4,4,3,2,1,1,2,,0
5884,59.166.0.7,34214,149.171.126.5,6881,tcp,FIN,0.032763,1540,1644,31,29,4,4,-,352592.8438,379208.25,16,18,255,255,1998861448,4154051205,96,91,0,0,144.293283,3.3558440000000003,1421928058,1421928058,2.162867,1.899471,0.000612,0.000469,0.000143,0,0,0,0,0,11,10,6,9,5,1,5,,0
5885,59.166.0.7,41793,149.171.126.5,6881,tcp,FIN,0.032802,1540,1644,31,29,4,4,-,352173.6563,378757.375,16,18,255,255,1998858776,4156503241,96,91,0,0,138.520695,3.2603400000000002,1421928058,1421928058,2.1648,1.9011770000000001,0.000604,0.000478,0.000126,0,0,0,0,0,11,10,6,9,5,1,5,,0
5886,59.166.0.7,50398,149.171.126.0,22101,tcp,FIN,0.085905,4014,60268,31,29,7,28,-,368313.8438,5532437.0,68,70,255,255,3848432790,1699160129,59,861,0,0,93.360606,91.847391,1421928058,1421928058,1.277418,1.2367540000000001,0.000692,0.000567,0.000125,0,0,0,0,0,11,6,1,9,1,1,1,,0
5887,59.166.0.2,60076,149.171.126.8,20942,tcp,FIN,0.393363,4776,3080,31,29,7,7,-,93674.28906,60564.921879999994,28,30,255,255,1278857526,1292065132,171,103,0,0,798.9278860000001,20.170758,1421928057,1421928058,14.556926,13.542482000000001,0.0008060000000000001,0.000627,0.00017900000000000001,0,0,0,0,0,4,4,3,3,1,1,2,,0
5888,59.166.0.0,56874,149.171.126.6,53,udp,CON,0.001044,130,162,31,29,0,0,dns,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928058,1421928058,0.006,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,2,2,2,1,1,1,1,,0
5889,59.166.0.1,42144,149.171.126.4,48443,tcp,FIN,0.039847,4222,63402,31,29,7,30,-,835997.6875,12557231.0,72,74,255,255,1878856326,1898659671,59,857,0,0,0.0,35.968416999999995,1421928058,1421928058,0.556085,0.522342,0.0019030000000000002,0.001713,0.00018999999999999998,0,0,0,0,0,8,9,5,2,1,1,2,,0
5890,59.166.0.7,53998,149.171.126.4,30529,tcp,FIN,0.070976,4222,63506,31,29,7,30,-,469341.7813,7063909.5,72,76,255,255,1698855110,3900320928,59,836,0,0,63.105906999999995,62.418001000000004,1421928058,1421928058,0.994563,0.9396129999999999,0.000624,0.000502,0.000122,0,0,0,0,0,11,9,5,9,1,1,2,,0
5891,59.166.0.8,1169,149.171.126.3,6881,tcp,FIN,0.019257,1540,1644,31,29,4,4,-,599885.75,645168.0,16,18,255,255,1638858602,3788875320,96,91,0,0,74.535158,2.199145,1421928058,1421928058,1.261733,1.1057059999999999,0.00056,0.00045700000000000005,0.000103,0,0,0,0,0,9,14,12,9,6,1,6,,0
5892,59.166.0.8,29368,149.171.126.4,53,udp,CON,0.001015,132,164,31,29,0,0,dns,520197.0313,646305.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928058,1421928058,0.011000000000000001,0.01,0.0,0.0,0.0,0,0,0,0,0,2,2,5,9,2,1,1,,0
5893,59.166.0.9,11516,149.171.126.3,6881,tcp,FIN,0.019754,1540,1644,31,29,4,4,-,584792.9375,628935.9375,16,18,255,255,4088440726,1943008661,96,91,0,0,77.482801,2.4294569999999998,1421928058,1421928058,1.2698,1.133059,0.000624,0.000488,0.000136,0,0,0,0,0,10,14,12,9,5,1,6,,0
5894,59.166.0.8,33689,149.171.126.7,53,udp,CON,0.000998,130,162,31,29,0,0,dns,521042.0625,649298.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928058,1421928058,0.01,0.005,0.0,0.0,0.0,0,0,0,0,0,2,2,2,9,2,1,1,,0
5895,59.166.0.8,46150,149.171.126.3,6881,tcp,FIN,0.019319,1540,1644,31,29,4,4,-,597960.5625,643097.5,16,18,255,255,3784246027,3789406942,96,91,0,0,77.56365699999999,2.1749389999999997,1421928058,1421928058,1.265067,1.108882,0.000605,0.00046399999999999995,0.00014099999999999998,0,0,0,0,0,9,14,12,9,6,1,6,,0
5896,59.166.0.9,39500,149.171.126.3,6881,tcp,FIN,0.01372,1540,1644,31,29,4,4,-,841982.5,905539.375,16,18,255,255,1938858127,1945669884,96,91,0,0,61.631285999999996,1.442644,1421928058,1421928058,0.893667,0.7787649999999999,0.000606,0.000475,0.000131,0,0,0,0,0,10,14,12,9,5,1,6,,0
5897,59.166.0.9,6836,149.171.126.6,53,udp,CON,0.000985,132,164,31,29,0,0,dns,536040.5625,665989.8125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928058,1421928058,0.002,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,5,2,2,9,2,1,1,,0
5898,59.166.0.4,15744,149.171.126.8,80,tcp,FIN,1.027958,1684,10168,31,29,3,5,http,12171.70313,74742.35156,14,18,255,255,3308435217,3305252128,120,565,1,3924,8778.956039,7693.362679000001,1421928057,1421928058,78.622692,60.435,0.000695,0.000559,0.000136,0,0,1,0,0,2,3,3,1,1,1,1,,0
5899,59.166.0.3,54327,149.171.126.9,5190,tcp,FIN,0.004313,1064,2260,31,29,4,4,-,1810340.875,3843264.5,12,12,255,255,1518853033,1519140124,89,188,0,0,18.075734,0.406856,1421928058,1421928058,0.360091,0.33818200000000004,0.000754,0.000583,0.000171,0,0,0,0,0,5,2,1,1,1,1,1,,0
5900,59.166.0.7,9315,149.171.126.4,80,tcp,FIN,0.0051649999999999995,1032,822,31,29,2,2,http,1398644.75,1146176.25,8,10,255,255,1998855749,4145264814,129,82,1,82,42.894256,0.755109,1421928058,1421928058,0.674429,0.482778,0.0009630000000000001,0.000816,0.000147,0,0,1,0,0,3,2,5,9,1,1,2,,0
5901,59.166.0.8,2974,149.171.126.3,6881,tcp,FIN,0.019400999999999998,1540,1644,31,29,4,4,-,595433.1875,640379.3125,16,18,255,255,1638860396,1644567373,96,91,0,0,78.68721,2.1282229999999998,1421928058,1421928058,1.271,1.1137059999999999,0.000587,0.00046399999999999995,0.000123,0,0,0,0,0,9,14,12,9,6,1,6,,0
5902,59.166.0.8,30964,149.171.126.5,80,tcp,FIN,0.004211,1032,822,31,29,2,2,http,1715506.875,1405841.75,8,10,255,255,1638855381,3789919238,129,82,1,82,34.746024,0.732541,1421928058,1421928058,0.550143,0.40299999999999997,0.000719,0.000582,0.00013700000000000002,0,0,1,0,0,2,2,6,9,1,1,1,,0
5903,59.166.0.8,3793,149.171.126.3,6881,tcp,FIN,0.019534,1540,1644,31,29,4,4,-,591379.125,636019.25,16,18,255,255,1638861233,3794683955,96,91,0,0,80.606988,2.1318189999999997,1421928058,1421928058,1.2802,1.121353,0.000587,0.000465,0.000122,0,0,0,0,0,9,14,12,9,6,1,6,,0
5904,59.166.0.9,12379,149.171.126.3,6881,tcp,FIN,0.020137000000000002,1540,1644,31,29,4,4,-,573670.3125,616973.6875,16,18,255,255,1938860781,4093148659,96,91,0,0,79.041291,2.3551990000000003,1421928058,1421928058,1.302733,1.155823,0.000616,0.000484,0.000132,0,0,0,0,0,10,14,12,9,5,1,6,,0
5905,59.166.0.2,61890,149.171.126.8,53,udp,CON,0.001078,146,178,31,29,0,0,dns,541744.0,660482.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928058,1421928058,0.01,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0,1,2,3,3,1,1,2,,0
5906,59.166.0.7,10397,149.171.126.5,6881,tcp,FIN,0.025818,1540,1644,31,29,4,4,-,447439.7813,481214.6563,16,18,255,255,4144243491,2009267140,96,91,0,0,122.75120700000001,2.702538,1421928058,1421928058,1.7002,1.489823,0.0006349999999999999,0.00048499999999999997,0.00015,0,0,0,0,0,11,10,6,9,5,1,5,,0
5907,59.166.0.7,40597,149.171.126.5,6881,tcp,FIN,0.032835,1540,1644,31,29,4,4,-,351819.7188,378376.75,16,18,255,255,1998859621,2007503413,96,91,0,0,140.67701499999998,3.3090019999999996,1421928058,1421928058,2.166067,1.9012939999999998,0.000665,0.000512,0.000153,0,0,0,0,0,11,10,6,9,5,1,5,,0
5908,59.166.0.8,32094,149.171.126.3,6881,tcp,FIN,0.013888,1540,1644,31,29,4,4,-,831797.25,894585.25,16,18,255,255,3784243173,1645639059,96,91,0,0,61.490745999999994,1.411406,1421928058,1421928058,0.9048,0.788941,0.000602,0.00047000000000000004,0.000132,0,0,0,0,0,9,14,12,9,6,1,6,,0
5909,59.166.0.8,52435,149.171.126.3,6881,tcp,FIN,0.37754499999999996,12034,501566,31,29,19,180,-,253786.9688,10601396.0,208,400,255,255,1638857624,1642917781,58,1254,0,0,112.170607,55.231202,1421928058,1421928058,1.822082,0.9449219999999999,0.00065,0.000518,0.000132,0,0,0,0,0,9,14,12,9,6,1,6,,0
5910,59.166.0.9,42144,149.171.126.3,53,udp,CON,0.001064,146,178,31,29,0,0,dns,548872.1875,669172.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928058,1421928058,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,5,1,12,9,2,1,6,,0
5911,175.45.176.1,1027,149.171.126.11,445,tcp,FIN,1.332177,1018,818,254,252,3,2,-,5608.864258,4425.838379,12,10,255,255,1877902803,3977550588,85,82,0,0,7295.03034,217.138281,1421928056,1421928058,121.00735800000001,137.708672,0.21205100000000002,0.092789,0.11926199999999999,0,1,0,0,0,2,1,1,2,1,1,1,,0
5912,59.166.0.1,4818,149.171.126.4,32284,tcp,FIN,0.031342,4014,60268,31,29,7,28,-,1009508.0,15163806.0,68,70,255,255,1878852910,4028740983,59,861,0,0,26.965318,25.923547,1421928058,1421928058,0.46930299999999997,0.44513,0.0007740000000000001,0.000617,0.000157,0,0,0,0,0,8,9,5,2,1,1,2,,0
5913,59.166.0.7,45370,149.171.126.1,53,udp,CON,0.001064,132,164,31,29,0,0,dns,496240.625,616541.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928058,1421928058,0.002,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0,1,3,2,9,1,1,1,,0
5914,59.166.0.9,33920,149.171.126.3,6881,tcp,FIN,0.020547,1540,1644,31,29,4,4,-,562223.1875,604662.4375,16,18,255,255,4088443665,1945121249,96,91,0,0,80.183165,2.121824,1421928058,1421928058,1.334133,1.176588,0.000667,0.000535,0.000132,0,0,0,0,0,10,14,12,9,5,1,6,,0
5915,59.166.0.9,24949,149.171.126.7,80,tcp,FIN,1.006717,1580,10168,31,29,3,5,http,11514.65625,76319.36719,12,18,255,255,3544243010,1399921486,132,565,1,3924,9540.045757,7682.561643000001,1421928057,1421928058,91.487089,59.187295,0.0006730000000000001,0.000529,0.000144,0,0,1,0,0,4,2,2,9,2,1,1,,0
5916,59.166.0.2,25958,149.171.126.1,25,tcp,FIN,0.02713,38148,3380,31,29,19,8,smtp,11040767.0,973092.5,54,42,255,255,1458855657,3609477904,706,80,0,0,27.476278000000004,1.333642,1421928058,1421928058,0.505358,0.6475609999999999,0.000733,0.000576,0.000157,0,0,0,0,0,1,1,2,3,1,1,1,,0
5917,59.166.0.7,13867,149.171.126.5,6881,tcp,FIN,0.032731,1540,1644,31,29,4,4,-,352937.5938,379579.0,16,18,255,255,1998860540,2008125415,96,91,0,0,141.159271,3.210177,1421928058,1421928058,2.1612669999999996,1.894412,0.00065,0.000525,0.000125,0,0,0,0,0,11,10,6,9,5,1,5,,0
5918,59.166.0.9,13399,149.171.126.3,6881,tcp,FIN,0.020198,1540,1644,31,29,4,4,-,571937.8125,615110.375,16,18,255,255,1938861819,1944132027,96,91,0,0,81.618413,2.304765,1421928058,1421928058,1.3246,1.1595879999999998,0.000606,0.000481,0.000125,0,0,0,0,0,10,14,12,9,5,1,6,,0
5919,59.166.0.9,8688,149.171.126.2,80,tcp,FIN,0.0041600000000000005,1044,822,31,29,2,2,http,1757692.25,1423076.875,8,10,255,255,1938856874,4089424584,131,82,1,82,34.348918,0.71609,1421928058,1421928058,0.5422859999999999,0.399111,0.0007099999999999999,0.0005639999999999999,0.000146,0,0,1,0,0,4,2,1,9,2,1,1,,0
5920,59.166.0.8,46662,149.171.126.2,143,tcp,FIN,1.347917,7818,14598,31,29,30,32,-,46020.64063,85957.82031,122,126,255,255,1758856261,1769056917,64,116,0,0,714.9877150000001,706.996458,1421928058,1421928059,11.136818,10.759360000000001,0.003176,0.002994,0.000182,0,0,0,0,0,9,2,1,1,1,1,1,,0
5921,59.166.0.0,38302,149.171.126.8,53,udp,CON,0.001017,146,178,31,29,0,0,dns,574238.0,700098.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928059,1421928059,0.001,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,2,2,3,2,1,1,1,,0
5922,175.45.176.2,53473,149.171.126.13,179,tcp,FIN,1.159147,34210,440,254,252,14,1,-,229161.6094,2733.044189,34,10,255,255,4181233036,673460384,1006,44,0,0,3006.968654,157.355922,1421928058,1421928059,35.122576,117.315219,0.213261,0.103305,0.109956,0,1,0,0,0,2,2,1,1,1,1,1,,0
5923,59.166.0.3,8712,149.171.126.5,44006,tcp,FIN,0.059996,3806,51314,31,29,7,26,-,499633.3125,6738716.0,64,66,255,255,2058851692,4209039337,59,777,0,0,0.0,64.602308,1421928059,1421928059,0.9467780000000001,0.9195,0.001381,0.001146,0.00023500000000000002,0,0,0,0,0,5,10,3,2,1,1,1,,0
5924,59.166.0.4,62813,149.171.126.0,10050,tcp,FIN,0.046304000000000005,3806,51314,31,29,7,26,-,647373.875,8731341.0,64,66,255,255,2360949714,211656524,59,777,0,0,52.755153,50.328596000000005,1421928059,1421928059,0.729444,0.703908,0.0009429999999999999,0.00054,0.00040300000000000004,0,0,0,0,0,2,6,1,3,1,1,1,,0
5925,59.166.0.2,37400,149.171.126.8,5190,tcp,FIN,0.179374,1920,4312,31,29,6,6,-,81750.98438,184329.9531,22,24,255,255,2300948954,151636140,87,180,0,0,504.92228600000004,481.775492,1421928059,1421928059,8.524666999999999,7.773086999999999,0.0007509999999999999,0.000587,0.000164,0,0,0,0,0,4,4,3,1,1,1,1,,0
5926,59.166.0.4,20278,149.171.126.1,18388,tcp,FIN,0.011515000000000001,2230,14042,31,29,7,11,-,1504125.125,9484672.0,34,36,255,255,211372327,239516124,66,390,0,0,0.0,17.926665,1421928059,1421928059,0.338606,0.312486,0.000721,0.0005740000000000001,0.000147,0,0,0,0,0,2,2,3,3,1,1,2,,0
5927,59.166.0.6,25597,149.171.126.5,59247,tcp,FIN,0.011533,2230,14042,31,29,7,11,-,1501777.625,9469869.0,34,36,255,255,2540952948,2557283537,66,390,0,0,22.832470999999998,21.221867,1421928059,1421928059,0.338515,0.315571,0.0006349999999999999,0.000482,0.000153,0,0,0,0,0,2,10,3,3,1,1,1,,0
5928,59.166.0.7,38895,149.171.126.5,6881,tcp,FIN,0.77958,11618,501566,31,29,19,180,-,118627.9766,5134180.0,200,400,255,255,4144244381,2003657267,58,1254,0,0,226.19496800000002,130.608104,1421928058,1421928059,3.9158239999999997,1.9499119999999999,0.00173,0.0015609999999999999,0.000169,0,0,0,0,0,11,10,3,1,1,1,1,,0
5929,59.166.0.9,10657,149.171.126.3,6881,tcp,FIN,0.585428,11168,447154,31,29,18,161,-,151820.5469,6093483.5,192,360,255,255,4088439843,4091984274,58,1242,0,0,182.32441699999998,112.88950700000001,1421928058,1421928059,3.063288,1.629226,0.000678,0.000532,0.000146,0,0,0,0,0,10,14,1,3,1,1,1,,0
5930,59.166.0.6,23824,149.171.126.7,1654,tcp,FIN,0.026687,3806,51314,31,29,7,26,-,1123243.5,15149548.0,64,66,255,255,391368670,2541212207,59,777,0,0,23.688444,22.363410000000002,1421928059,1421928059,0.417984,0.401477,0.000741,0.000585,0.000156,0,0,0,0,0,2,4,2,3,1,1,1,,0
5931,59.166.0.6,44543,149.171.126.4,80,tcp,FIN,28.064116,18994,1087890,31,29,2,370,http,5399.350586,309699.9688,356,746,255,255,2736626600,592276949,53,1458,1,524288,8825.714052,6071.416029,1421928031,1421928059,79.052976,37.669189,0.000745,0.000605,0.00014,0,0,1,0,0,1,2,1,3,1,1,1,,0
5932,59.166.0.0,31056,149.171.126.1,143,tcp,FIN,1.118919,7816,15454,31,29,30,32,-,55424.921879999994,109620.0859,122,126,255,255,1578857196,1579871764,64,123,0,0,644.683928,636.516522,1421928058,1421928059,9.243628,8.946888000000001,0.000718,0.000554,0.000164,0,0,0,0,0,1,2,3,2,1,1,1,,0
5933,59.166.0.3,10236,149.171.126.9,8233,tcp,FIN,0.021851,2230,14042,31,29,7,11,-,792641.0625,4998215.5,34,36,255,255,2058854883,2095247102,66,390,0,0,0.0,46.557588,1421928059,1421928059,0.651697,0.607857,0.000718,0.000572,0.000146,0,0,0,0,0,5,2,1,2,1,1,1,,0
5934,59.166.0.9,44924,149.171.126.8,80,tcp,FIN,1.0179799999999999,1684,10168,31,29,3,5,http,12291.00781,75474.96094,14,18,255,255,1818860621,3970050875,120,565,1,3924,8766.536691,7676.294491,1421928058,1421928059,78.277923,59.846647,0.00073,0.000583,0.000147,0,0,1,0,0,4,3,3,3,1,1,1,,0
5935,59.166.0.4,12439,149.171.126.1,53,udp,CON,0.001058,146,178,31,29,0,0,dns,551984.875,672967.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928059,1421928059,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,3,3,3,1,1,2,,0
5936,59.166.0.9,60980,149.171.126.7,53,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928059,1421928059,0.006999999999999999,0.005,0.0,0.0,0.0,0,0,0,0,0,5,2,2,3,1,1,1,,0
5937,59.166.0.7,54372,149.171.126.7,61255,tcp,FIN,0.062189999999999995,3806,51314,31,29,7,26,-,482006.75,6500981.0,64,66,255,255,2656754769,511666312,59,777,0,0,63.794475,62.187799,1421928060,1421928060,0.981524,0.9392459999999999,0.0012929999999999999,0.0011279999999999999,0.000165,0,0,0,0,0,11,4,1,1,1,1,1,,0
5938,59.166.0.1,1642,149.171.126.9,53,udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928060,1421928060,0.001,0.006,0.0,0.0,0.0,0,0,0,0,0,2,3,2,1,1,1,1,,0
5939,59.166.0.9,32090,149.171.126.9,25,tcp,FIN,0.032893,38148,3380,31,29,19,8,smtp,9106376.0,802602.4375,54,42,255,255,2776757995,2777789961,706,80,0,0,37.288270000000004,1.368423,1421928060,1421928060,0.6140939999999999,0.789049,0.000676,0.000537,0.000139,0,0,0,0,0,1,1,2,2,1,1,1,,0
5940,59.166.0.4,14185,149.171.126.5,80,tcp,FIN,1.0477809999999999,1684,10168,31,29,3,5,http,11941.42676,73328.30469,14,18,255,255,31371688,2177784259,120,565,1,3924,8776.154098,7688.546792,1421928059,1421928060,80.570844,61.600529,0.0017120000000000002,0.000567,0.001145,0,0,1,0,0,2,2,2,1,1,1,1,,0
5941,59.166.0.9,54428,149.171.126.2,80,tcp,FIN,1.005989,1684,10168,31,29,3,5,http,12437.5127,76374.59375,14,18,255,255,451371555,452397120,120,565,1,3924,8766.465328,7676.034578,1421928059,1421928060,77.355769,59.142765000000004,0.0007059999999999999,0.000558,0.000148,0,0,1,0,0,4,2,1,2,1,1,1,,0
5942,59.166.0.5,38592,149.171.126.5,8942,tcp,FIN,0.037512000000000004,4222,63402,31,29,7,30,-,888035.8125,13338878.0,72,74,255,255,3140953200,1012517662,59,857,0,0,28.711036,27.447246999999997,1421928060,1421928060,0.530729,0.507041,0.0006190000000000001,0.000492,0.000127,0,0,0,0,0,4,10,2,1,1,1,1,,0
5943,59.166.0.6,29151,149.171.126.1,5190,tcp,FIN,0.351312,1272,2572,31,29,4,4,-,27166.73438,55335.42578,16,18,255,255,571368805,571639779,80,143,0,0,1441.291618,37.182453,1421928060,1421928060,23.396267,20.633233999999998,0.000669,0.000544,0.000125,0,0,0,0,0,2,11,2,1,1,1,1,,0
5944,59.166.0.7,28203,149.171.126.9,26321,tcp,FIN,0.032644,2230,14042,31,29,7,11,-,530572.25,3345668.5,34,36,255,255,511371273,549050896,66,390,0,0,63.603388,59.60163299999999,1421928060,1421928060,0.97903,0.9160860000000001,0.000723,0.0005780000000000001,0.000145,0,0,0,0,0,6,7,1,3,1,1,1,,0
5945,175.45.176.2,14913,149.171.126.13,179,tcp,FIN,0.735572,34210,354,254,252,14,1,-,361123.0625,3371.525879,34,8,255,255,1645375786,2579378853,1006,44,0,0,1734.150605,109.15768,1421928059,1421928060,19.804758,92.37657,0.154151,0.08893200000000001,0.065219,0,1,0,0,0,3,3,1,1,1,1,1,,0
5946,59.166.0.7,9017,149.171.126.1,42672,tcp,FIN,0.036769,4222,63402,31,29,7,30,-,905980.625,13608421.0,72,74,255,255,931372216,952755566,59,857,0,0,0.0,29.302215999999998,1421928060,1421928060,0.51307,0.49568500000000004,0.000705,0.00058,0.000125,0,0,0,0,0,6,11,2,3,1,1,1,,0
5947,59.166.0.1,58879,149.171.126.6,5190,tcp,FIN,0.301733,1920,4312,31,29,6,6,-,48599.26172,109580.3281,22,24,255,255,331369709,2481215529,87,180,0,0,774.370444,740.495007,1421928059,1421928060,14.347619,13.096652,0.0006580000000000001,0.0005,0.00015800000000000002,0,0,0,0,0,3,3,3,1,1,1,1,,0
5948,59.166.0.2,59387,149.171.126.3,5190,tcp,FIN,0.586329,1272,2572,31,29,4,4,-,16277.550780000001,33155.44922,16,18,255,255,271370562,271635355,80,143,0,0,2618.502379,69.967148,1421928059,1421928060,39.064534,34.455352000000005,0.0007469999999999999,0.000582,0.000165,0,0,0,0,0,12,9,1,1,1,1,1,,0
